COD_ETU;Note : TLBC2104;RÃ©sultat : TLBC2104;Session : TLBC2104;AnnÃ©e : TLBC2104;Filiére;Année;module;Semestre
20001367;11,034;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001368;15.8;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001370;7.5;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20001394;13.4;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001486;9,604;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20001488;6,663;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20001489;7;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20001490;9,328;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20001616;11,164;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001621;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20001685;8,775;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20001690;7;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20001692;14,354;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001695;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20001698;7,556;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20001700;11,863;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001707;10,015;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001709;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20001712;7.2;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20001721;10.8;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001724;13,818;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001728;7,637;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20001730;2,909;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20001761;11.1;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001767;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20001768;10,855;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001770;7,825;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20001862;7.2;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20001865;3,819;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20001868;13,425;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001872;15.5;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20001874;12,399;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20002343;9.2;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20003149;7,361;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20003538;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20003545;7.8;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20003549;17,088;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20003555;18.6;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20003556;11,539;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20003563;15,736;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20003824;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20003863;17.2;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20003900;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20003919;5,038;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20003927;7,963;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20003932;4,404;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20003978;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20003980;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20004049;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20004161;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20004864;10,044;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20005063;7,638;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20005774;8,125;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20006891;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20007018;7.3;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20007368;10,239;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20007581;4,063;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20007700;7.3;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20007731;7,573;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20007744;2,275;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20007766;8,401;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20007801;10.4;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20007809;12,725;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20007827;12,106;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20007845;13,883;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20007869;1.3;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20007877;14,663;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20007885;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20007893;13,533;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20007915;7,963;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20007938;7,966;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20007964;10,806;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20008050;0.4;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20008283;11,976;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20008448;11.4;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20008463;8,775;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20008758;11,363;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20008839;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20008846;0.4;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20008854;9,035;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20008857;7.8;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20008860;14,646;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20008867;7;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20008869;8,353;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20008971;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20008983;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20009155;4,599;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20009179;4,225;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20009193;10,628;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20009197;8,466;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20009202;8,401;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20009211;14,549;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20009214;11,213;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20009218;11,168;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20009219;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20009231;9.4;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20009867;2,226;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010044;10,208;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20010046;4,225;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010082;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20010087;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20010111;4,859;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010299;0.8;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010318;7;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010319;11,375;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20010322;8,743;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20010324;0.3;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010330;10;V  ;2;2020;BCG;2020;TLBC1404 ;S1
20010355;1,154;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010547;1,463;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010635;3.1;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010675;1,836;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010738;7,963;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20010815;11,229;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20010834;1.9;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010844;11,704;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20010928;7.2;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20010986;6,126;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20011032;3,949;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20011041;0.7;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20011052;5.2;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20011076;8,466;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20011080;12,431;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20011082;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
20011403;1,625;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20011406;9,263;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20011498;3,023;NV ;2;2020;BCG;2020;TLBC1404 ;S1
20011500;16,375;V  ;1;2020;BCG;2020;TLBC1404 ;S1
20011502;8,808;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20011513;7;AC ;2;2020;BCG;2020;TLBC1404 ;S1
20011514;0;NRA;1;2020;BCG;2020;TLBC1404 ;S1
15000165;10;V  ;2;2015;BCG;2020;TLBC1504    ;S1
15000255;6;NV ;2;2020;BCG;2020;TLBC1504    ;S1
15000369;10;V  ;2;2016;BCG;2020;TLBC1504    ;S1
15001005;10.9;V  ;1;2017;BCG;2020;TLBC1504    ;S1
15005062;10;V  ;2;2016;BCG;2020;TLBC1504    ;S1
15005732;7;AC ;2;2015;BCG;2020;TLBC1504    ;S1
16000815;10;V  ;2;2016;BCG;2020;TLBC1504    ;S1
16000840;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
16004450;10;V  ;2;2017;BCG;2020;TLBC1504    ;S1
16008736;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
17003102;10;V  ;2;2017;BCG;2020;TLBC1504    ;S1
17004303;11.8;V  ;1;2017;BCG;2020;TLBC1504    ;S1
17004847;16.8;V  ;1;2017;BCG;2020;TLBC1504    ;S1
17004850;12.2;V  ;1;2017;BCG;2020;TLBC1504    ;S1
17005196;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
17005294;10.6;V  ;1;2017;BCG;2020;TLBC1504    ;S1
17005433;10;V  ;2;2017;BCG;2020;TLBC1504    ;S1
17005485;10;V  ;2;2017;BCG;2020;TLBC1504    ;S1
17005491;11.9;V  ;1;2017;BCG;2020;TLBC1504    ;S1
17005624;10;V  ;1;2018;BCG;2020;TLBC1504    ;S1
17005671;12.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
17005710;10;V  ;2;2017;BCG;2020;TLBC1504    ;S1
17005722;10;V  ;2;2017;BCG;2020;TLBC1504    ;S1
17005766;10;V  ;2;2017;BCG;2020;TLBC1504    ;S1
17005882;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
17005897;7;NV ;2;2020;BCG;2020;TLBC1504    ;S1
17005948;10;V  ;2;2017;BCG;2020;TLBC1504    ;S1
17006031;10;V  ;1;2018;BCG;2020;TLBC1504    ;S1
17006036;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
17006084;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
17006104;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
17008735;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
17009909;3;NV ;2;2020;BCG;2020;TLBC1504    ;S1
17011785;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18001839;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18002372;2;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18002395;6;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18002567;12.2;V  ;1;2018;BCG;2020;TLBC1504    ;S1
18002578;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
18002597;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18002608;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
18002615;12;V  ;1;2018;BCG;2020;TLBC1504    ;S1
18002644;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18002730;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
18002832;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18002912;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18002920;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18003182;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18003766;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
18003778;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
18003807;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18003813;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18003871;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18003944;7.5;AC ;2;2020;BCG;2020;TLBC1504    ;S1
18004107;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18004126;4.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18004211;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18004249;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
18004267;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18004324;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18004340;12.8;V  ;1;2018;BCG;2020;TLBC1504    ;S1
18004544;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
18004610;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
18004637;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18004707;4;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18004739;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
18004745;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18004924;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18004934;4;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18004947;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
18004963;11.8;V  ;1;2018;BCG;2020;TLBC1504    ;S1
18005062;5.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18005091;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
18005217;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18005639;8.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18005891;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18006087;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
18007507;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
18007917;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18007934;6.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18008165;7;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18009001;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
18009063;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
18009112;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18009172;7.8;AC ;2;2020;BCG;2020;TLBC1504    ;S1
18009195;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
18009708;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18009801;2;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18009802;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
18010359;3.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18010406;10;V  ;1;2018;BCG;2020;TLBC1504    ;S1
18010418;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
18010541;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
18010546;12;V  ;1;2018;BCG;2020;TLBC1504    ;S1
18010801;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18010902;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
18010903;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18011046;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
18011049;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
18011067;7;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18011192;10;V  ;2;2018;BCG;2020;TLBC1504    ;S1
18011383;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18011523;3;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18011527;3;NV ;2;2020;BCG;2020;TLBC1504    ;S1
18012792;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19000495;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19000538;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19000584;13.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19000686;12.6;V  ;1;2019;BCG;2020;TLBC1504    ;S1
19000788;9.8;AC ;2;2019;BCG;2020;TLBC1504    ;S1
19001078;4;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19001577;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19002096;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19002148;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19002300;12;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19002392;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19002510;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19002667;3.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19002743;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19003121;7;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19003262;7.5;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19003904;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19003938;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19004025;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19004103;7.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19004106;12;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19004141;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19004154;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19004170;11;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19004207;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19004319;12;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19004333;1.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19004380;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19004442;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19004460;6;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19004493;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19004517;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19004541;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19004609;11;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19004636;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19004827;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19005067;14;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19005094;7.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19005108;10.1;V  ;1;2019;BCG;2020;TLBC1504    ;S1
19005115;2;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19005132;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19005187;7.9;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19005192;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19005200;4;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19005276;7.8;AC ;2;2019;BCG;2020;TLBC1504    ;S1
19005464;10;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19005497;11;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19005500;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19005535;3.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19005546;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19005548;8.8;AC ;2;2019;BCG;2020;TLBC1504    ;S1
19005898;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19006869;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19007033;4;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19007216;11.4;V  ;1;2019;BCG;2020;TLBC1504    ;S1
19007333;14.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19007344;1;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19007464;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19007628;11;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19007975;3;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19008101;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19008212;16;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19008394;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19008595;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19008736;10;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19008751;9;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19008789;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19008890;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19008986;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19009095;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19009162;3.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19009189;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19009195;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19009247;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19009309;15.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19009359;3;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19009550;3;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19009562;1.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19009604;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19009606;7;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19009612;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19009696;10;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19009700;7.8;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19009736;3;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19009866;4;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19009888;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19010035;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19010112;11;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19010213;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
19010217;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19010227;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19010235;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19010246;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19010286;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19010299;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19010357;13.2;V  ;1;2019;BCG;2020;TLBC1504    ;S1
19010390;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19010528;10;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19010536;4;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19010553;16;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19010673;11.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19010786;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19010814;11;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19010828;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19010884;4.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19010915;6.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19010978;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19010979;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19010981;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19011237;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19011797;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19011803;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19011804;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19011826;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19011919;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19011924;10;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19012587;4.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19012592;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
19012595;3;NV ;2;2020;BCG;2020;TLBC1504    ;S1
19013067;8;AC ;2;2020;BCG;2020;TLBC1504    ;S1
19013082;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
19013244;10;V  ;1;2020;BCG;2020;TLBC1504    ;S1
19013332;10;V  ;2;2019;BCG;2020;TLBC1504    ;S1
20000002;10.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000003;8;AC ;2;2020;BCG;2020;TLBC1504    ;S1
20000004;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
20000006;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
20000007;11.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000008;7.5;AC ;2;2020;BCG;2020;TLBC1504    ;S1
20000010;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
20000028;8;AC ;2;2020;BCG;2020;TLBC1504    ;S1
20000031;14.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000032;7.5;AC ;2;2020;BCG;2020;TLBC1504    ;S1
20000033;8.2;AC ;2;2020;BCG;2020;TLBC1504    ;S1
20000034;16;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000035;10;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000036;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
20000037;9;AC ;2;2020;BCG;2020;TLBC1504    ;S1
20000039;5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
20000040;11.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000041;0;NRA;1;2020;BCG;2020;TLBC1504    ;S1
20000044;15;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000045;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
20000046;7;NV ;2;2020;BCG;2020;TLBC1504    ;S1
20000048;12.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000051;15;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000052;12.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000053;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
20000054;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
20000055;14.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000056;6.5;NV ;2;2020;BCG;2020;TLBC1504    ;S1
20000057;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
20000058;16.5;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000059;12;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000065;12;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000066;14;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000067;11;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000068;11;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000069;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
20000070;6;NV ;2;2020;BCG;2020;TLBC1504    ;S1
20000071;10;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000072;17;V  ;1;2020;BCG;2020;TLBC1504    ;S1
20000074;7;AC ;2;2020;BCG;2020;TLBC1504    ;S1
20000075;10;V  ;2;2020;BCG;2020;TLBC1504    ;S1
