COD_ETU,Note : TLBC3104,Résultat : TLBC3104,Session : TLBC3104,Année : TLBC3104,Note : TLBC3204,Résultat : TLBC3204,Session : TLBC3204,Année : TLBC3204,Note : TLBC3304,Résultat : TLBC3304,Session : TLBC3304,Année : TLBC3304,Note : TLBC3404,Résultat : TLBC3404,Session : TLBC3404,Année : TLBC3404,Note : TLBC3504,Résultat : TLBC3504,Session : TLBC3504,Année : TLBC3504,Note : TLBC3604,Résultat : TLBC3604,Session : TLBC3604,Année : TLBC3604,Note : TLBC3004,Résultat : TLBC3004,Session : TLBC3004,Année : TLBC3004,Note : TLBC4104,Résultat : TLBC4104,Session : TLBC4104,Année : TLBC4104,Note : TLBC4204,Résultat : TLBC4204,Session : TLBC4204,Année : TLBC4204,Note : TLBC4304,Résultat : TLBC4304,Session : TLBC4304,Année : TLBC4304,Note : TLBC4404,Résultat : TLBC4404,Session : TLBC4404,Année : TLBC4404,Note : TLBC4504,Résultat : TLBC4504,Session : TLBC4504,Année : TLBC4504,Note : TLBC4604,Résultat : TLBC4604,Session : TLBC4604,Année : TLBC4604,Note : TLBC4004,Résultat : TLBC4004,Session : TLBC4004,Année : TLBC4004
18004560,9.5,NV,2,2019,0,NRA,1,2019,0,NRA,1,2019,.8,NRA,1,2019,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18004610,6675,NV,2,2019,0,NRA,1,2019,8.25,NV,2,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,10,V,2,2019,,,,,,,,,,,,,10,V,1,2019,,,1,2019
18004624,10,V,1,2019,,,,,10,V,2,2019,,,,,,,,,,,,,,,1,2019,10,V,2,2019,8.6,NV,2,2019,,,,,,,,,5,NV,2,2019,10,V,1,2019,,,1,2019
18004637,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18004644,10,V,2,2019,6.25,NV,2,2019,10,V,2,2019,0,NRA,1,2019,5,NV,2,2019,,,,,,,1,2019,16,V,1,2019,17.2,V,1,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18004656,5.25,NV,2,2019,5.85,NV,2,2019,8,NV,2,2019,3.6,NRA,1,2019,2.75,NRA,1,2019,5,NV,2,2019,5075,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18004688,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019,11,V,1,2019,12.2,V,1,2019,10,V,1,2019,14.5,V,1,2019,11,V,1,2019,11,V,1,2019,11617,V,1,2019
18004706,9.4,NV,2,2019,7,NV,2,2019,8.7,NV,2,2019,4.6,NRA,1,2019,3,NRA,1,2019,7,NV,2,2019,6617,NV,2,2019,12,V,1,2019,14.4,V,1,2019,19,V,1,2019,13.5,V,1,2019,15,V,1,2019,13.5,V,1,2019,14567,V,1,2019
18004707,7325,NV,2,2019,6,NV,2,2019,10.5,V,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,17,V,1,2019,,,,,14,V,1,2019,,,,,12,V,1,2019,,,1,2019
18004725,10988,V,1,2019,7.5,AC,2,2019,10.95,V,1,2019,9.2,AC,2,2019,7,AC,2,2019,16.4,V,1,2019,10.34,V,2,2019,15,V,1,2019,16.4,V,1,2019,19,V,1,2019,14.5,V,1,2019,10.5,V,1,2019,15,V,1,2019,15067,V,1,2019
18004739,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019,0,NV,2,2019,0,NV,2,2019,,,,,,,,,,,,,,,,,,,1,2019
18004745,5063,NV,2,2019,5.25,NV,2,2019,10.75,V,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18004752,10075,V,1,2019,8,AC,2,2019,10,V,2,2019,7,AC,2,2019,9,AC,2,2019,10.16,V,1,2019,9039,AC,2,2019,10,V,2,2019,10.8,V,1,2019,17.8,V,1,2019,14.5,V,1,2019,10,V,2,2019,12,V,1,2019,12517,V,2,2019
18004760,,,,,,,,,,,,,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019
18004769,11013,V,1,2019,7.25,AC,2,2019,13.75,V,1,2019,10.9,V,1,2019,10,V,2,2019,16.5,V,1,2019,11569,V,2,2019,13,V,1,2019,15.2,V,1,2019,15.6,V,1,2019,16.5,V,1,2019,10,V,2,2019,13,V,1,2019,13883,V,2,2019
18004773,12575,V,1,2019,10,V,2,2019,11.4,V,1,2019,7,AC,2,2019,7.75,AC,2,2019,14.2,V,1,2019,10488,V,2,2019,13,V,1,2019,14.8,V,1,2019,15.55,V,1,2019,15.5,V,1,2019,16,V,1,2019,14,V,1,2019,14808,V,1,2019
18004783,,,,,8,NV,2,2019,,,,,,,,,,,,,11,V,1,2019,,,1,2019,11,V,1,2019,12.2,V,1,2019,16.7,V,1,2019,14,V,1,2019,10,V,2,2019,12,V,1,2019,12.65,V,2,2019
18004792,14163,V,1,2019,7,AC,2,2019,10,V,1,2019,8.9,AC,2,2019,10.25,V,1,2019,12.4,V,1,2019,10452,V,2,2019,10,V,1,2019,15.6,V,1,2019,15,V,1,2019,16.5,V,1,2019,10,V,1,2019,13.25,V,1,2019,13392,V,1,2019
18004795,8.75,AC,2,2019,7,AC,2,2019,10,V,1,2019,7,AC,2,2019,10,V,2,2019,12.2,V,1,2019,9158,AC,2,2019,13,V,1,2019,10,V,2,2019,18.33,V,1,2019,10.5,V,1,2019,10,V,2,2019,12,V,1,2019,12305,V,2,2019
18004826,11625,V,1,2019,5038,NV,2,2019,10,V,2,2019,2.3,NRA,1,2019,2875,NRA,1,2019,3.8,NRA,1,2019,5.94,NV,2,2019,16,V,1,2019,16,V,1,2019,16.7,V,1,2019,12.5,V,1,2019,10.5,V,1,2019,13,V,1,2019,14117,V,1,2019
18004839,11575,V,1,2019,6,NV,2,2019,10.5,V,1,2019,5.3,NV,2,2019,7.5,NV,2,2019,6.6,NV,2,2019,7913,NV,2,2019,10,V,2,2019,12.2,V,1,2019,16.67,V,1,2019,12,V,1,2019,12.5,V,1,2019,14,V,1,2019,12895,V,2,2019
18004844,9513,NV,2,2019,,,,,10.8,V,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,10.6,V,1,2019,,,,,,,,,,,,,15,V,1,2019,,,1,2019
18004857,7.75,AC,2,2019,10,V,2,2019,10,V,2,2019,7.4,AC,2,2019,9,AC,2,2019,10,V,2,2019,9025,AC,2,2019,10,V,2,2019,8.8,AC,2,2019,16.7,V,1,2019,8.5,AC,2,2019,10,V,2,2019,11,V,1,2019,10833,V,2,2019
18004871,0,NRA,1,2019,,,,,0,NRA,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,0,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18004910,13425,V,1,2019,10,V,2,2019,12.4,V,1,2019,7.8,AC,2,2019,12625,V,1,2019,12.7,V,1,2019,11492,V,2,2019,10,V,2,2019,15.2,V,1,2019,14.4,V,1,2019,12.5,V,1,2019,10.5,V,1,2019,13,V,1,2019,12.6,V,2,2019
18004918,12675,V,1,2019,10025,V,1,2019,12.75,V,1,2019,10.8,V,1,2019,10,V,1,2019,13.7,V,1,2019,11658,V,1,2019,13,V,1,2019,14.2,V,1,2019,10,V,2,2019,14.5,V,1,2019,15,V,1,2019,12,V,1,2019,13117,V,2,2019
18004924,2825,NRA,1,2019,3.8,NRA,1,2019,10.1,V,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18004934,,,,,,,,,3.1,NRA,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,0,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18004941,10.7,V,1,2019,7,AC,2,2019,10.8,V,1,2019,9.55,AC,2,2019,7,AC,2,2019,11.4,V,1,2019,9408,AC,2,2019,7,AC,2,2019,9,AC,2,2019,14,V,1,2019,18.5,V,1,2019,7,AC,2,2019,11.5,V,1,2019,11167,V,2,2019
18004947,6438,NV,2,2019,,,,,8,NV,2,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,10,V,2,2019,,,,,10,V,1,2019,,,,,14,V,1,2019,,,1,2019
18004955,8.3,NV,2,2019,7.2,NV,2,2019,8,NV,2,2019,4.95,NRA,1,2019,6,NV,2,2019,10.1,V,1,2019,7425,NV,2,2019,10,V,1,2019,15.4,V,1,2019,19,V,1,2019,16.5,V,1,2019,13,V,1,2019,13,V,1,2019,14483,V,1,2019
18004960,4475,NRA,1,2019,3.9,NRA,1,2019,3.3,NRA,1,2019,1.4,NRA,1,2019,2.75,NRA,1,2019,5,NV,2,2019,3471,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18004963,6.8,NV,2,2019,6.8,NV,2,2019,10,V,2,2019,3.9,NRA,1,2019,,,,,8.3,NV,2,2019,,,1,2019,8,NV,2,2019,8.4,NV,2,2019,,,,,,,,,10,V,1,2019,11,V,1,2019,,,1,2019
18004985,13.25,V,1,2019,10,V,2,2019,11.8,V,1,2019,11.6,V,1,2019,10.25,V,1,2019,14.9,V,1,2019,11967,V,2,2019,10,V,1,2019,13.4,V,1,2019,15.6,V,1,2019,14.5,V,1,2019,12.5,V,1,2019,13,V,1,2019,13167,V,1,2019
18005040,10.05,V,1,2019,5.35,NV,2,2019,10.5,V,1,2019,3.1,NRA,1,2019,2.5,NRA,1,2019,5.7,NV,2,2019,6.2,NV,2,2019,7,NV,2,2019,10.8,V,1,2019,0,NV,2,2019,10,V,1,2019,15.5,V,1,2019,14.5,V,1,2019,9633,NV,2,2019
18005062,,,,,,,,,10,V,2,2019,1.2,NRA,1,2019,,,,,,,,,,,1,2019,,,,,,,,,11.67,V,1,2019,,,,,,,,,,,,,,,1,2019
18005067,4.25,NRA,1,2019,6.25,NV,2,2019,10,V,2,2019,1.8,NRA,1,2019,.5,NRA,1,2019,3.6,NRA,1,2019,4.4,NV,2,2019,10,V,2,2019,10,V,2,2019,9,AC,2,2019,11.25,V,1,2019,8,AC,2,2019,12,V,1,2019,10042,V,2,2019
18005073,,,,,,,,,,,,,0,NRA,1,2019,,,,,,,,,,,1,2019,12,V,1,2019,11.2,V,1,2019,,,,,12.25,V,1,2019,12,V,1,2019,11.5,V,1,2019,,,1,2019
18005080,8888,AC,2,2019,10,V,2,2019,10,V,2,2019,11.4,V,1,2019,11.5,V,1,2019,11.8,V,1,2019,10598,V,2,2019,7,AC,2,2019,11.6,V,1,2019,15.6,V,1,2019,16.5,V,1,2019,10.5,V,1,2019,14,V,1,2019,12533,V,2,2019
18005091,,,,,,,,,,,,,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,10.2,V,1,2019,,,,,,,,,,,,,14,V,1,2019,,,1,2019
18005108,12913,V,1,2019,10.15,V,1,2019,13.2,V,1,2019,14.4,V,1,2019,12.25,V,1,2019,16.6,V,1,2019,13252,V,1,2019,15,V,1,2019,15.6,V,1,2019,16.66,V,1,2019,15.5,V,1,2019,18,V,1,2019,13,V,1,2019,15627,V,1,2019
18005129,9.3,AC,2,2019,7.5,AC,2,2019,10.05,V,1,2019,7,AC,2,2019,9.5,AC,2,2019,16.8,V,1,2019,10025,V,2,2019,15,V,1,2019,16.6,V,1,2019,17,V,1,2019,14.33,V,1,2019,16.75,V,1,2019,16.5,V,1,2019,16.03,V,1,2019
18005217,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019
18005522,11.15,V,1,2019,,,,,10,V,2,2019,3.6,NRA,1,2019,,,,,,,,,,,1,2019,10,V,2,2019,13.6,V,1,2019,,,,,11.5,V,1,2019,,,,,14.5,V,1,2019,,,1,2019
18005808,,,,,,,,,,,,,1.6,NRA,1,2019,,,,,10,V,2,2019,,,1,2019,,,,,12,V,1,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18005882,12963,V,1,2019,10063,V,1,2019,11.8,V,1,2019,15.5,V,1,2019,12,V,1,2019,14.7,V,1,2019,12838,V,1,2019,15,V,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,15.5,V,1,2019,0,NV,2,2019,5083,NV,2,2019
18005891,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,0,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18005897,6875,NV,2,2019,10.9,V,1,2019,10,V,2,2019,6.3,NV,2,2019,7.25,NV,2,2019,10,V,2,2019,8554,NV,2,2019,4,NV,2,2019,7,NV,2,2019,13.3,V,1,2019,7,NV,2,2019,3.5,NV,2,2019,11,V,1,2019,7633,NV,2,2019
18005916,,,,,,,,,10,V,2,2019,,,,,,,,,6.2,NV,2,2019,,,1,2019,10,V,1,2019,6,NV,2,2019,,,,,12,V,1,2019,13,V,1,2019,,,,,,,1,2019
18006087,8425,NV,2,2019,6.75,NV,2,2019,11.8,V,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,10,V,1,2019,11,V,1,2019,,,,,,,,,,,,,13,V,1,2019,,,1,2019
18006133,11725,V,1,2019,6,NV,2,2019,13.6,V,1,2019,1.2,NRA,1,2019,,,,,,,,,,,1,2019,10,V,2,2019,12,V,1,2019,,,,,12.5,V,1,2019,,,,,12,V,1,2019,,,1,2019
18006153,10588,V,1,2019,7,NV,2,2019,10,V,2,2019,3,NRA,1,2019,6.5,NV,2,2019,8.5,NV,2,2019,7598,NV,2,2019,10,V,1,2019,11,V,1,2019,12.22,V,1,2019,15,V,1,2019,15,V,1,2019,12,V,1,2019,12537,V,1,2019
18007188,11325,V,1,2019,10075,V,1,2019,10.55,V,1,2019,7,AC,2,2019,8125,AC,2,2019,8.5,AC,2,2019,9263,AC,2,2019,10,V,1,2019,11.8,V,1,2019,10,V,2,2019,14.75,V,1,2019,16,V,1,2019,13,V,1,2019,12592,V,2,2019
18007326,11763,V,1,2019,7,NV,2,2019,10,V,2,2019,6.1,NV,2,2019,3.5,NRA,1,2019,2.2,NRA,1,2019,6761,NV,2,2019,10,V,2,2019,14.4,V,1,2019,18,V,1,2019,12.5,V,1,2019,10,V,1,2019,12.5,V,1,2019,12.9,V,2,2019
18007354,10,V,2,2019,9.3,AC,2,2019,10.95,V,1,2019,8,AC,2,2019,8.5,AC,2,2019,7.5,AC,2,2019,9042,AC,2,2019,13,V,1,2019,15.2,V,1,2019,18,V,1,2019,15,V,1,2019,16.75,V,1,2019,17,V,1,2019,15825,V,1,2019
18007394,10,V,2,2019,6,NV,2,2019,11.1,V,1,2019,6.1,NV,2,2019,6.5,NV,2,2019,7,NV,2,2019,7783,NV,2,2019,8,AC,2,2019,13.8,V,1,2019,15.6,V,1,2019,14.5,V,1,2019,10,V,1,2019,13,V,1,2019,12483,V,2,2019
18007417,10288,V,1,2019,10.35,V,1,2019,11.85,V,1,2019,11.8,V,1,2019,10.5,V,1,2019,15.5,V,1,2019,11715,V,1,2019,11,V,1,2019,11,V,1,2019,15,V,1,2019,18.75,V,1,2019,19,V,1,2019,17,V,1,2019,15292,V,1,2019
18007433,12.55,V,1,2019,8.5,AC,2,2019,11.9,V,1,2019,11.7,V,1,2019,12.25,V,1,2019,19,V,1,2019,12.65,V,2,2019,13,V,1,2019,16.8,V,1,2019,15,V,1,2019,13.25,V,1,2019,13.5,V,1,2019,14.5,V,1,2019,14342,V,1,2019
18007441,10225,V,1,2019,,,,,,,,,4.95,NRA,1,2019,,,,,4.1,NRA,1,2019,,,1,2019,10,V,2,2019,10.2,V,1,2019,10,V,2,2019,10,V,2,2019,13,V,1,2019,14,V,1,2019,11.2,V,2,2019
18007458,,,,,,,,,10.5,V,1,2019,,,,,,,,,,,,,,,1,2019,12,V,1,2019,15.6,V,1,2019,18,V,1,2019,,,,,,,,,13.5,V,1,2019,,,1,2019
18007507,,,,,,,,,10.05,V,1,2019,1.2,NRA,1,2019,,,,,,,,,,,1,2019,11,V,1,2019,8.8,NV,2,2019,10,V,2,2019,,,,,,,,,16,V,1,2019,,,1,2019
18007596,8913,AC,2,2019,7,AC,2,2019,10.4,V,1,2019,12.7,V,1,2019,10,V,2,2019,10.1,V,1,2019,9852,AC,2,2019,13,V,1,2019,14.4,V,1,2019,18,V,1,2019,15.25,V,1,2019,14.75,V,1,2019,15,V,1,2019,15067,V,1,2019
18007684,13.9,V,1,2019,7,AC,2,2019,13.3,V,1,2019,9.2,AC,2,2019,9,AC,2,2019,10,V,1,2019,10.4,V,2,2019,10,V,1,2019,14.8,V,1,2019,10,V,1,2019,13.5,V,1,2019,16,V,1,2019,13,V,1,2019,12883,V,1,2019
18007861,8.5,NV,2,2019,5.25,NV,2,2019,10.1,V,1,2019,3.1,NRA,1,2019,1,NRA,1,2019,10.1,V,1,2019,6342,NV,2,2019,10,V,2,2019,10,V,2,2019,11,V,1,2019,12.25,V,1,2019,10,V,2,2019,11.5,V,1,2019,10792,V,2,2019
18007917,6775,NV,2,2019,,,,,10,V,2,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,10,V,2,2019,10.8,V,1,2019,17,V,1,2019,,,,,,,,,12.5,V,1,2019,,,1,2019
18007972,8313,NV,2,2019,,,,,10.2,V,1,2019,2.5,NRA,1,2019,,,,,,,,,,,1,2019,,,,,11,V,1,2019,,,,,,,,,,,,,,,,,,,1,2019
18008482,9.1,NV,2,2019,,,,,7.95,NV,2,2019,,,,,,,,,2.6,NRA,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,10,V,1,2019,,,1,2019
18008640,10025,V,1,2019,,,,,10.1,V,1,2019,2.1,NRA,1,2019,,,,,,,,,,,1,2019,13,V,1,2019,14.2,V,1,2019,19,V,1,2019,16.75,V,1,2019,12.5,V,1,2019,10,V,2,2019,14242,V,2,2019
18009001,,,,,4.4,NRA,1,2019,10,V,2,2019,.3,NRA,1,2019,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019
18009007,,,,,7.75,NV,2,2019,10.1,V,1,2019,3.1,NRA,1,2019,,,,,6,NV,2,2019,,,1,2019,11,V,1,2019,15,V,1,2019,,,,,13,V,1,2019,,,,,13,V,1,2019,,,1,2019
18009056,10,V,1,2019,,,,,10.3,V,1,2019,1.8,NRA,1,2019,,,,,3.8,NRA,1,2019,,,1,2019,10,V,1,2019,16.2,V,1,2019,0,NV,2,2019,14.5,V,1,2019,12,V,1,2019,11,V,1,2019,10617,NV,2,2019
18009063,,,,,7.5,NV,2,2019,8,NV,2,2019,.8,NRA,1,2019,,,,,,,,,,,1,2019,10,V,2,2019,10,V,2,2019,,,,,,,,,,,,,12,V,1,2019,,,1,2019
18009066,10375,V,1,2019,5038,NV,2,2019,12.05,V,1,2019,4.6,NRA,1,2019,2125,NRA,1,2019,10,V,2,2019,7365,NV,2,2019,10,V,2,2019,14.8,V,1,2019,10,V,2,2019,13.5,V,1,2019,12,V,1,2019,16,V,1,2019,12717,V,2,2019
18009068,7.75,NV,2,2019,5.5,NV,2,2019,7.45,NV,2,2019,.6,NRA,1,2019,,,,,8.5,NV,2,2019,,,1,2019,12,V,1,2019,13.6,V,1,2019,18,V,1,2019,17.25,V,1,2019,14,V,1,2019,15,V,1,2019,14975,V,1,2019
18009075,12325,V,1,2019,8.25,NV,2,2019,10.05,V,1,2019,7.4,NV,2,2019,8,NV,2,2019,10.1,V,1,2019,9354,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,14,V,1,2019,2333,NV,2,2019
18009092,11875,V,1,2019,9.3,AC,2,2019,12.25,V,1,2019,7.4,AC,2,2019,7.5,AC,2,2019,11.8,V,1,2019,10021,V,2,2019,11,V,1,2019,0,NV,2,2019,0,NV,2,2019,15.5,V,1,2019,0,NV,2,2019,0,NV,2,2019,4417,NV,2,2019
18009097,,,,,0,NRA,1,2019,,,,,.5,NRA,1,2019,,,,,,,,,,,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019
18009102,8325,NV,2,2019,,,,,,,,,4.2,NRA,1,2019,,,,,7.4,NV,2,2019,,,1,2019,10,V,2,2019,10.8,V,1,2019,12.2,V,1,2019,,,,,,,,,0,NV,2,2019,,,1,2019
18009107,14.1,V,1,2019,10,V,2,2019,11.7,V,1,2019,11.7,V,1,2019,10,V,2,2019,10,V,1,2019,11.25,V,2,2019,12,V,1,2019,11.2,V,1,2019,17.77,V,1,2019,14.25,V,1,2019,12,V,1,2019,12,V,1,2019,13203,V,1,2019
18009120,8.5,AC,2,2019,7.5,AC,2,2019,10,V,2,2019,7,AC,2,2019,11125,V,1,2019,11.5,V,1,2019,9271,AC,2,2019,12,V,1,2019,12.6,V,1,2019,14,V,1,2019,13.25,V,1,2019,17,V,1,2019,12.5,V,1,2019,13558,V,1,2019
18009126,10,V,2,2019,,,,,10,V,2,2019,1.2,NRA,1,2019,,,,,,,,,,,1,2019,15,V,1,2019,14.2,V,1,2019,,,,,15.5,V,1,2019,,,,,14.5,V,1,2019,,,1,2019
18009141,,,,,,,,,0,NRA,1,2019,0,NRA,1,2019,,,,,3.2,NRA,1,2019,,,1,2019,10,V,1,2019,8.2,NV,2,2019,,,,,,,,,,,,,13,V,1,2019,,,1,2019
18009149,8513,NV,2,2019,5.9,NV,2,2019,10,V,2,2019,4.05,NRA,1,2019,,,,,5,NV,2,2019,,,1,2019,,,,,10,V,2,2019,,,,,,,,,,,,,13,V,1,2019,,,1,2019
18009152,11.95,V,1,2019,8,AC,2,2019,12.2,V,1,2019,14.3,V,1,2019,10,V,1,2019,14.8,V,1,2019,11875,V,2,2019,12,V,1,2019,12,V,1,2019,12,V,1,2019,10,V,2,2019,10,V,2,2019,14,V,1,2019,11667,V,2,2019
18009160,15088,V,1,2019,8,AC,2,2019,15.05,V,1,2019,9.1,AC,2,2019,10.5,V,1,2019,15.7,V,1,2019,12.24,V,2,2019,14,V,1,2019,14.8,V,1,2019,18,V,1,2019,15.5,V,1,2019,18.5,V,1,2019,15,V,1,2019,15967,V,1,2019
18009172,,,,,6,NV,2,2019,11.95,V,1,2019,1.2,NRA,1,2019,,,,,,,,,,,1,2019,10,V,2,2019,14,V,1,2019,10,V,2,2019,,,,,,,,,14,V,1,2019,,,1,2019
18009178,6.75,NV,2,2019,5.6,NV,2,2019,10,V,2,2019,2.3,NRA,1,2019,,,,,,,,,,,1,2019,5,NV,2,2019,8,NV,2,2019,12,V,1,2019,11.5,V,1,2019,14,V,1,2019,0,NV,2,2019,8417,NV,2,2019
18009180,11388,V,1,2019,7,AC,2,2019,11.3,V,1,2019,7,AC,2,2019,7.5,AC,2,2019,10.2,V,1,2019,9065,AC,2,2019,13,V,1,2019,12,V,1,2019,12.2,V,1,2019,13.5,V,1,2019,16,V,1,2019,12,V,1,2019,13117,V,1,2019
18009181,8638,NV,2,2019,,,,,10,V,2,2019,4.1,NRA,1,2019,,,,,,,,,,,1,2019,,,,,7,NV,2,2019,,,,,,,,,,,,,13,V,1,2019,,,1,2019
18009184,10025,V,1,2019,7,AC,2,2019,13.15,V,1,2019,7,AC,2,2019,7,AC,2,2019,10.2,V,1,2019,9063,AC,2,2019,11,V,1,2019,11.6,V,1,2019,12,V,1,2019,11.25,V,1,2019,15.5,V,1,2019,15.5,V,1,2019,12808,V,1,2019
18009186,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18009188,10.05,V,1,2019,7.7,AC,2,2019,10,V,1,2019,8.6,AC,2,2019,10,V,1,2019,13.7,V,1,2019,10008,V,2,2019,10,V,2,2019,11.4,V,1,2019,10,V,1,2019,13,V,1,2019,10,V,1,2019,14,V,1,2019,11.4,V,2,2019
18009220,10.05,V,1,2019,7,AC,2,2019,11.25,V,1,2019,8.5,AC,2,2019,7,AC,2,2019,12.1,V,1,2019,9317,AC,2,2019,10,V,2,2019,11.8,V,1,2019,12.22,V,1,2019,8.5,AC,2,2019,16,V,1,2019,11,V,1,2019,11587,V,2,2019
18009378,13013,V,1,2019,8,AC,2,2019,12.9,V,1,2019,13.6,V,1,2019,12.25,V,1,2019,14.6,V,1,2019,12394,V,2,2019,15,V,1,2019,16,V,1,2019,14.4,V,1,2019,16.5,V,1,2019,15,V,1,2019,13,V,1,2019,14983,V,1,2019
18009408,8825,NV,2,2019,5.5,NV,2,2019,10.4,V,1,2019,4.2,NRA,1,2019,5,NV,2,2019,8.5,NV,2,2019,7071,NV,2,2019,10,V,2,2019,10,V,1,2019,10,V,2,2019,10,V,1,2019,11,V,1,2019,14,V,1,2019,10833,V,2,2019
18009451,10.65,V,1,2019,10,V,2,2019,7.65,AC,2,2019,8.5,AC,2,2019,7.5,AC,2,2019,10,V,2,2019,9.05,AC,2,2019,12,V,1,2019,15.2,V,1,2019,18,V,1,2019,13.25,V,1,2019,10,V,2,2019,15,V,1,2019,13908,V,2,2019
18009484,9175,NV,2,2019,,,,,,,,,2.8,NRA,1,2019,,,,,,,,,,,1,2019,10,V,2,2019,10,V,2,2019,,,,,,,,,,,,,,,,,,,1,2019
18009801,,,,,,,,,10,V,2,2019,4.25,NRA,1,2019,,,,,,,,,,,1,2019,,,,,15.8,V,1,2019,,,,,,,,,,,,,15,V,1,2019,,,1,2019
18009802,,,,,,,,,,,,,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,0,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
18010047,7.5,NV,2,2019,10,V,2,2019,10.05,V,1,2019,7,NV,2,2019,,,,,11.7,V,1,2019,,,1,2019,15,V,1,2019,14.6,V,1,2019,,,,,14,V,1,2019,,,,,0,NV,2,2019,,,1,2019
18010324,11875,V,1,2019,7,AC,2,2019,11.7,V,1,2019,7,AC,2,2019,7125,AC,2,2019,16.7,V,1,2019,10233,V,2,2019,14,V,1,2019,14.4,V,1,2019,13.3,V,1,2019,15.5,V,1,2019,12,V,1,2019,15,V,1,2019,14033,V,1,2019
18010336,10788,V,1,2019,7.9,AC,2,2019,11.45,V,1,2019,12.6,V,1,2019,11.25,V,1,2019,10.8,V,1,2019,10798,V,2,2019,10,V,2,2019,12.6,V,1,2019,12,V,1,2019,13.25,V,1,2019,13,V,1,2019,10,V,2,2019,11808,V,2,2019
18010359,,,,,3.5,NRA,1,2019,10,V,2,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,4,NV,2,2019,10.4,V,1,2019,5.56,NV,2,2019,,,,,,,,,0,NV,2,2019,,,1,2019
18010406,,,,,5.6,NV,2,2019,,,,,4.1,NRA,1,2019,,,,,3.8,NRA,1,2019,,,1,2019,10,V,1,2019,10,V,2,2019,,,,,9.25,NV,2,2019,,,,,10.5,V,1,2019,,,1,2019
18010418,,,,,,,,,,,,,,,,,,,,,0,NRA,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019
18010419,10,V,2,2019,5.9,NV,2,2019,10,V,2,2019,5.2,NV,2,2019,,,,,,,,,,,1,2019,10,V,2,2019,17.2,V,1,2019,,,,,,,,,,,,,14.5,V,1,2019,,,1,2019
